	cancer	sample	transposon_class	N_motifs_inTE	N_motifs_outsideTE	N_mutated_motifs_inTE	N_mutated_motifs_outsideTE	D_APOBEC_in	D_APOBEC_outside
989	HNSC	c121de15-78f7-4698-91bf-fd0485c466c2	SVA	513537	350255774	1131	789795	0.0022023729546264436	0.002254909293800821
990	HNSC	c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	DNA_transposons	11364604	339404707	26309	766636	0.002314994873556527	0.0022587665526983985
991	HNSC	c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	LINE	74087089	276682222	172541	620404	0.002328894309776431	0.002242298025205248
992	HNSC	c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	LTR	31965907	318803404	72167	720778	0.0022576240367589134	0.002260885520532271
993	HNSC	c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	RC_transposons	49644	350719667	109	792836	0.0021956329062928046	0.0022605974930969583
994	HNSC	c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	SINE	45502579	305266732	108920	684025	0.0023937104751798792	0.0022407453164598364
995	HNSC	c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	SVA	513537	350255774	1134	791811	0.002208214792702376	0.0022606650875654087
996	HNSC	c76f7fcc-2748-4b6d-805e-d21652dd5e3a	DNA_transposons	11364604	339404707	26588	774213	0.002339544783082631	0.0022810909337211993
997	HNSC	c76f7fcc-2748-4b6d-805e-d21652dd5e3a	LINE	74087089	276682222	174373	626428	0.002353621965090301	0.002264070295054953
998	HNSC	c76f7fcc-2748-4b6d-805e-d21652dd5e3a	LTR	31965907	318803404	72925	727876	0.0022813368004855924	0.0022831500255875562
999	HNSC	c76f7fcc-2748-4b6d-805e-d21652dd5e3a	RC_transposons	49644	350719667	112	800689	0.0022560631697687537	0.002282988595561138
1000	HNSC	c76f7fcc-2748-4b6d-805e-d21652dd5e3a	SINE	45502579	305266732	109905	690896	0.0024153575998406597	0.002263253501203662
1001	HNSC	c76f7fcc-2748-4b6d-805e-d21652dd5e3a	SVA	513537	350255774	1139	799662	0.0022179511894955964	0.002283080135603989
1002	HNSC	d25a4c65-9cb4-4611-909e-e68f93408d84	DNA_transposons	11364604	339404707	26704	778198	0.0023497519139250253	0.002292832079078974
1003	HNSC	d25a4c65-9cb4-4611-909e-e68f93408d84	LINE	74087089	276682222	175361	629541	0.002366957621995379	0.002275321469696741
1004	HNSC	d25a4c65-9cb4-4611-909e-e68f93408d84	LTR	31965907	318803404	73335	731567	0.0022941629655620285	0.002294727693685479
1005	HNSC	d25a4c65-9cb4-4611-909e-e68f93408d84	RC_transposons	49644	350719667	112	804790	0.0022560631697687537	0.0022946816951670977
1006	HNSC	d25a4c65-9cb4-4611-909e-e68f93408d84	SINE	45502579	305266732	110429	694473	0.0024268734306246687	0.0022749711226312075
1007	HNSC	d25a4c65-9cb4-4611-909e-e68f93408d84	SVA	513537	350255774	1142	803760	0.0022237930275715283	0.0022947801568575996
1008	HNSC	d3709eea-ca2a-49ac-b79c-871a5473d450	DNA_transposons	11364604	339404707	27008	787314	0.00237650163613268	0.0023196908698146015
1009	HNSC	d3709eea-ca2a-49ac-b79c-871a5473d450	LINE	74087089	276682222	177425	636897	0.002394816727108822	0.0023019079267044486
1010	HNSC	d3709eea-ca2a-49ac-b79c-871a5473d450	LTR	31965907	318803404	74212	740110	0.0023215984454938196	0.002321524772677772
1011	HNSC	d3709eea-ca2a-49ac-b79c-871a5473d450	RC_transposons	49644	350719667	113	814209	0.002276206590927403	0.0023215379022357477
1012	HNSC	d3709eea-ca2a-49ac-b79c-871a5473d450	SINE	45502579	305266732	111657	702665	0.0024538609119276514	0.002301806670502176
1013	HNSC	d3709eea-ca2a-49ac-b79c-871a5473d450	SVA	513537	350255774	1150	813172	0.002239371262440681	0.002321651947984732
1014	HNSC	d4b80307-abbd-48bb-b52c-6dcd409699a2	DNA_transposons	11364604	339404707	27042	788307	0.002379493381379589	0.0023226165805649832
1015	HNSC	d4b80307-abbd-48bb-b52c-6dcd409699a2	LINE	74087089	276682222	177647	637702	0.0023978132006239306	0.002304817401676064
1016	HNSC	d4b80307-abbd-48bb-b52c-6dcd409699a2	LTR	31965907	318803404	74299	741050	0.00232432009515638	0.002324473298283854
1017	HNSC	d4b80307-abbd-48bb-b52c-6dcd409699a2	RC_transposons	49644	350719667	113	815236	0.002276206590927403	0.002324466166877377
1018	HNSC	d4b80307-abbd-48bb-b52c-6dcd409699a2	SINE	45502579	305266732	111779	703570	0.0024565420786369055	0.0023047712909639952
1019	HNSC	d4b80307-abbd-48bb-b52c-6dcd409699a2	SVA	513537	350255774	1153	814196	0.002245213100516613	0.002324575525769919
1020	HNSC	dd67dec6-35dd-4efe-b913-ed4884855365	DNA_transposons	11364604	339404707	27107	789825	0.0023852128943516204	0.002327089117240793
1021	HNSC	dd67dec6-35dd-4efe-b913-ed4884855365	LINE	74087089	276682222	178003	638929	0.0024026183563508616	0.0023092520920986385
1022	HNSC	dd67dec6-35dd-4efe-b913-ed4884855365	LTR	31965907	318803404	74441	742491	0.0023287623279389506	0.00232899332530339
1023	HNSC	dd67dec6-35dd-4efe-b913-ed4884855365	RC_transposons	49644	350719667	113	816819	0.002276206590927403	0.0023289797432431984
1024	HNSC	dd67dec6-35dd-4efe-b913-ed4884855365	SINE	45502579	305266732	111988	704944	0.0024611352248847256	0.0023092722727480175
1025	HNSC	dd67dec6-35dd-4efe-b913-ed4884855365	SVA	513537	350255774	1156	815776	0.0022510549385925454	0.0023290865149306573
1026	HNSC	de8ef60b-4dbe-4aa8-adef-6f58cdfada29	DNA_transposons	11364604	339404707	27220	793255	0.0023951560476722284	0.002337195046620258
1027	HNSC	de8ef60b-4dbe-4aa8-adef-6f58cdfada29	LINE	74087089	276682222	178858	641617	0.002414158828672564	0.0023189672085255986
1028	HNSC	de8ef60b-4dbe-4aa8-adef-6f58cdfada29	LTR	31965907	318803404	74747	745728	0.0023383350267520957	0.0023391469182681627
1029	HNSC	de8ef60b-4dbe-4aa8-adef-6f58cdfada29	RC_transposons	49644	350719667	114	820361	0.0022963500120860526	0.0023390789772847267
1030	HNSC	de8ef60b-4dbe-4aa8-adef-6f58cdfada29	SINE	45502579	305266732	112421	708054	0.0024706511690249467	0.00231946008450079
1031	HNSC	de8ef60b-4dbe-4aa8-adef-6f58cdfada29	SVA	513537	350255774	1168	819307	0.0022744222908962744	0.0023391677191879783
1032	HNSC	dfa20d2d-1ba3-476a-b4b9-21d21470bee2	DNA_transposons	11364604	339404707	28489	831657	0.002506818539387734	0.002450340206978921
1033	HNSC	dfa20d2d-1ba3-476a-b4b9-21d21470bee2	LINE	74087089	276682222	187084	673062	0.0025251903202729424	0.0024326174451497645
1034	HNSC	dfa20d2d-1ba3-476a-b4b9-21d21470bee2	LTR	31965907	318803404	78307	781839	0.0024497036796109054	0.0024524173524822215
1035	HNSC	dfa20d2d-1ba3-476a-b4b9-21d21470bee2	RC_transposons	49644	350719667	117	860029	0.0023567802755620013	0.0024521835554776575
1036	HNSC	dfa20d2d-1ba3-476a-b4b9-21d21470bee2	SINE	45502579	305266732	118010	742136	0.0025934793717956074	0.002431106708345802
1037	HNSC	dfa20d2d-1ba3-476a-b4b9-21d21470bee2	SVA	513537	350255774	1231	858915	0.002397100890490851	0.002452250794300967
1038	HNSC	e2b5c926-491d-430d-8d9c-5c73d7752d1b	DNA_transposons	11364604	339404707	28734	839209	0.0025283767036669296	0.00247259092962432
1039	HNSC	e2b5c926-491d-430d-8d9c-5c73d7752d1b	LINE	74087089	276682222	188906	679037	0.002549782999302348	0.0024542126165229368
1040	HNSC	e2b5c926-491d-430d-8d9c-5c73d7752d1b	LTR	31965907	318803404	79135	788808	0.002475606276399415	0.002474277219449012
1041	HNSC	e2b5c926-491d-430d-8d9c-5c73d7752d1b	RC_transposons	49644	350719667	118	867825	0.002376923696720651	0.0024744121349773067
1042	HNSC	e2b5c926-491d-430d-8d9c-5c73d7752d1b	SINE	45502579	305266732	118888	749055	0.002612774981391714	0.002453772132627934
1043	HNSC	e2b5c926-491d-430d-8d9c-5c73d7752d1b	SVA	513537	350255774	1243	866700	0.0024204682427945794	0.002474477408615111
1044	HNSC	e52ffa79-557a-4024-81f3-f3826c227ec5	DNA_transposons	11364604	339404707	29114	850561	0.0025618138564264975	0.002506037725634724
1045	HNSC	e52ffa79-557a-4024-81f3-f3826c227ec5	LINE	74087089	276682222	191383	688292	0.0025832166249641687	0.0024876625430599584
1046	HNSC	e52ffa79-557a-4024-81f3-f3826c227ec5	LTR	31965907	318803404	80227	799448	0.0025097676721639716	0.0025076520199263617
1047	HNSC	e52ffa79-557a-4024-81f3-f3826c227ec5	RC_transposons	49644	350719667	119	879556	0.0023970671178793006	0.0025078605015897214
1048	HNSC	e52ffa79-557a-4024-81f3-f3826c227ec5	SINE	45502579	305266732	120421	759254	0.002646465379467832	0.002487182258694341
1049	HNSC	e52ffa79-557a-4024-81f3-f3826c227ec5	SVA	513537	350255774	1261	878414	0.0024555192712501727	0.002507921539646053
1050	HNSC	ee963667-56b1-49bd-8896-e07b536d3014	DNA_transposons	11364604	339404707	29147	851340	0.0025647176091661444	0.0025083329206745503
1051	HNSC	ee963667-56b1-49bd-8896-e07b536d3014	LINE	74087089	276682222	191566	688921	0.0025856866909698666	0.002489935909217904
1052	HNSC	ee963667-56b1-49bd-8896-e07b536d3014	LTR	31965907	318803404	80303	800184	0.0025121452052025302	0.0025099606527413366
1053	HNSC	ee963667-56b1-49bd-8896-e07b536d3014	RC_transposons	49644	350719667	119	880368	0.0023970671178793006	0.0025101757410142616
1054	HNSC	ee963667-56b1-49bd-8896-e07b536d3014	SINE	45502579	305266732	120538	759949	0.002649036662295559	0.0024894589561760697
1055	HNSC	ee963667-56b1-49bd-8896-e07b536d3014	SVA	513537	350255774	1262	879225	0.002457466550608817	0.00251023699041147
1056	HNSC	ef673d3d-2031-4036-ba25-4bc7ef04075b	DNA_transposons	11364604	339404707	29283	855568	0.0025766845901537792	0.0025207900254606663
1057	HNSC	ef673d3d-2031-4036-ba25-4bc7ef04075b	LINE	74087089	276682222	192430	692421	0.002597348641947587	0.0025025858003988417
1058	HNSC	ef673d3d-2031-4036-ba25-4bc7ef04075b	LTR	31965907	318803404	80705	804146	0.0025247211036433285	0.002522388374498034
1059	HNSC	ef673d3d-2031-4036-ba25-4bc7ef04075b	RC_transposons	49644	350719667	119	884732	0.0023970671178793006	0.002522618727281125
1060	HNSC	ef673d3d-2031-4036-ba25-4bc7ef04075b	SINE	45502579	305266732	121183	763668	0.0026632116830125167	0.002501641744571105
1061	HNSC	ef673d3d-2031-4036-ba25-4bc7ef04075b	SVA	513537	350255774	1272	883579	0.0024769393441952574	0.002522667906111378
1062	HNSC	feccc27e-5c2e-4339-8746-0945fee93c1e	DNA_transposons	11364604	339404707	29299	856138	0.0025780924702699715	0.002522469436465417
1063	HNSC	feccc27e-5c2e-4339-8746-0945fee93c1e	LINE	74087089	276682222	192577	692860	0.002599332793329213	0.0025041724581783935
1064	HNSC	feccc27e-5c2e-4339-8746-0945fee93c1e	LTR	31965907	318803404	80759	804678	0.0025264104034338833	0.002524057114521901
1065	HNSC	feccc27e-5c2e-4339-8746-0945fee93c1e	RC_transposons	49644	350719667	119	885318	0.0023970671178793006	0.0025242895774077023
1066	HNSC	feccc27e-5c2e-4339-8746-0945fee93c1e	SINE	45502579	305266732	121248	764189	0.002664640173472365	0.002503348448726473
1067	HNSC	feccc27e-5c2e-4339-8746-0945fee93c1e	SVA	513537	350255774	1272	884165	0.0024769393441952574	0.0025243409691798543
1068	LUAD	0176cf1d-0760-4769-a493-277f4bb7585e	DNA_transposons	11364604	339404707	29439	860674	0.002590411421286655	0.002535834012461118
1069	LUAD	0176cf1d-0760-4769-a493-277f4bb7585e	LINE	74087089	276682222	193631	696482	0.002613559293711756	0.0025172632884233525
1070	LUAD	0176cf1d-0760-4769-a493-277f4bb7585e	LTR	31965907	318803404	81207	808906	0.002540425335029599	0.0025373192062905325
1071	LUAD	0176cf1d-0760-4769-a493-277f4bb7585e	RC_transposons	49644	350719667	120	889993	0.00241721053903795	0.0025376193117792848
1072	LUAD	0176cf1d-0760-4769-a493-277f4bb7585e	SINE	45502579	305266732	121871	768242	0.002678331705110605	0.0025166253622422243
1073	LUAD	0176cf1d-0760-4769-a493-277f4bb7585e	SVA	513537	350255774	1280	888833	0.0024925175790644102	0.0025376683725990483
1074	LUAD	020fab36-c7de-4933-b2bf-dc7b019a1326	DNA_transposons	11364604	339404707	29494	862662	0.0025952510091860658	0.002541691326632073
1075	LUAD	020fab36-c7de-4933-b2bf-dc7b019a1326	LINE	74087089	276682222	194025	698131	0.0026188773593196516	0.0025232231942968857
1076	LUAD	020fab36-c7de-4933-b2bf-dc7b019a1326	LTR	31965907	318803404	81437	810719	0.002547620500804185	0.0025430060966350285
1077	LUAD	020fab36-c7de-4933-b2bf-dc7b019a1326	RC_transposons	49644	350719667	121	892035	0.0024373539601966	0.002543441625701589
1078	LUAD	020fab36-c7de-4933-b2bf-dc7b019a1326	SINE	45502579	305266732	122133	770023	0.002684089620502609	0.0025224596042781365
1079	LUAD	020fab36-c7de-4933-b2bf-dc7b019a1326	SVA	513537	350255774	1284	890872	0.0025003066964989864	0.002543489832661545
1080	LUAD	09bc8542-4ea1-4599-91b3-d606425b37e2	DNA_transposons	11364604	339404707	29711	869364	0.0026143453832619245	0.0025614376644458262
1081	LUAD	09bc8542-4ea1-4599-91b3-d606425b37e2	LINE	74087089	276682222	195592	703483	0.002640028143095216	0.0025425666850398504
1082	LUAD	09bc8542-4ea1-4599-91b3-d606425b37e2	LTR	31965907	318803404	82071	817004	0.0025674541316784787	0.0025627204407139893
1083	LUAD	09bc8542-4ea1-4599-91b3-d606425b37e2	RC_transposons	49644	350719667	121	898954	0.0024373539601966	0.0025631696325715317
1084	LUAD	09bc8542-4ea1-4599-91b3-d606425b37e2	SINE	45502579	305266732	123003	776072	0.002703209415888273	0.0025422750619284646
1085	LUAD	09bc8542-4ea1-4599-91b3-d606425b37e2	SVA	513537	350255774	1291	897784	0.002513937652009495	0.00256322398271156
1086	LUAD	0b19bee7-5281-4915-9d98-c20eb3e84ecf	DNA_transposons	11364604	339404707	30258	886000	0.0026624772847342504	0.0026104528951037794
1087	LUAD	0b19bee7-5281-4915-9d98-c20eb3e84ecf	LINE	74087089	276682222	199408	716850	0.002691535093246814	0.0025908784265871623
1088	LUAD	0b19bee7-5281-4915-9d98-c20eb3e84ecf	LTR	31965907	318803404	83870	832388	0.002623732841367523	0.0026109758853139473
1089	LUAD	0b19bee7-5281-4915-9d98-c20eb3e84ecf	RC_transposons	49644	350719667	125	916133	0.002517927644831198	0.0026121517730569696
1090	LUAD	0b19bee7-5281-4915-9d98-c20eb3e84ecf	SINE	45502579	305266732	125194	791064	0.002751360532773318	0.002591386211059514
1091	LUAD	0b19bee7-5281-4915-9d98-c20eb3e84ecf	SVA	513537	350255774	1312	914946	0.0025548305185410206	0.0026122224611777566
1092	LUAD	0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	DNA_transposons	11364604	339404707	30266	886115	0.0026631812247923463	0.0026107917236398255
1093	LUAD	0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	LINE	74087089	276682222	199434	716947	0.002691886031586421	0.0025912290092856057
1094	LUAD	0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	LTR	31965907	318803404	83883	832498	0.002624139524650435	0.002611320925544446
1095	LUAD	0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	RC_transposons	49644	350719667	125	916256	0.002517927644831198	0.002612502480506746
1096	LUAD	0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	SINE	45502579	305266732	125207	791174	0.0027516462308652878	0.002591746551668133
1097	LUAD	0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	SVA	513537	350255774	1312	915069	0.0025548305185410206	0.0026125736331187505
1098	LUAD	14bf9bfb-14d6-4cac-a556-828f680e8a15	DNA_transposons	11364604	339404707	30446	891499	0.0026790198760995106	0.00262665479179698
1099	LUAD	14bf9bfb-14d6-4cac-a556-828f680e8a15	LINE	74087089	276682222	200737	721208	0.0027094734414521266	0.0026066293482347415
1100	LUAD	14bf9bfb-14d6-4cac-a556-828f680e8a15	LTR	31965907	318803404	84439	837506	0.00264153305582726	0.0026270296662202516
1101	LUAD	14bf9bfb-14d6-4cac-a556-828f680e8a15	RC_transposons	49644	350719667	126	921819	0.0025380710659898475	0.00262836415158891
1102	LUAD	14bf9bfb-14d6-4cac-a556-828f680e8a15	SINE	45502579	305266732	125879	796066	0.0027664146245424902	0.002607771881280532
1103	LUAD	14bf9bfb-14d6-4cac-a556-828f680e8a15	SVA	513537	350255774	1316	920629	0.0025626196359755968	0.00262844774687426
1104	LUAD	15e097e3-e468-466c-8e57-b59fba90bbf2	DNA_transposons	11364604	339404707	30517	893249	0.002685267344115114	0.0026318108782150745
1105	LUAD	15e097e3-e468-466c-8e57-b59fba90bbf2	LINE	74087089	276682222	201130	722636	0.002714778009431576	0.0026117905038365637
1106	LUAD	15e097e3-e468-466c-8e57-b59fba90bbf2	LTR	31965907	318803404	84608	839158	0.002646819938505108	0.0026322115431364717
1107	LUAD	15e097e3-e468-466c-8e57-b59fba90bbf2	RC_transposons	49644	350719667	126	923640	0.0025380710659898475	0.0026335563326136484
1108	LUAD	15e097e3-e468-466c-8e57-b59fba90bbf2	SINE	45502579	305266732	126107	797659	0.0027714253295401123	0.0026129902684580773
1109	LUAD	15e097e3-e468-466c-8e57-b59fba90bbf2	SVA	513537	350255774	1321	922445	0.002572356032768817	0.0026336325293526783
1110	LUAD	199bbb0f-996c-40c1-b06d-2066f04be778	DNA_transposons	11364604	339404707	30688	898618	0.0027003140628569194	0.002647629751345788
1111	LUAD	199bbb0f-996c-40c1-b06d-2066f04be778	LINE	74087089	276682222	202327	726979	0.002730934670681959	0.002627487211664796
1112	LUAD	199bbb0f-996c-40c1-b06d-2066f04be778	LTR	31965907	318803404	85166	844140	0.002664276036340843	0.0026478387288487045
1113	LUAD	199bbb0f-996c-40c1-b06d-2066f04be778	RC_transposons	49644	350719667	128	929178	0.002578357908307147	0.0026493467216938253
1114	LUAD	199bbb0f-996c-40c1-b06d-2066f04be778	SINE	45502579	305266732	126814	802492	0.0027869629103880024	0.0026288223244713086
1115	LUAD	199bbb0f-996c-40c1-b06d-2066f04be778	SVA	513537	350255774	1325	927981	0.0025801451502033934	0.002649438121753847
1116	LUAD	23d77176-dfed-4bee-ac96-9934377d8d81	DNA_transposons	11364604	339404707	31184	912731	0.0027439583464588823	0.002689211378556397
1117	LUAD	23d77176-dfed-4bee-ac96-9934377d8d81	LINE	74087089	276682222	205640	738275	0.002775652313725	0.002668313831887616
1118	LUAD	23d77176-dfed-4bee-ac96-9934377d8d81	LTR	31965907	318803404	86731	857184	0.0027132344469374824	0.00268875422672714
1119	LUAD	23d77176-dfed-4bee-ac96-9934377d8d81	RC_transposons	49644	350719667	129	943786	0.0025985013294657967	0.0026909982210949123
1120	LUAD	23d77176-dfed-4bee-ac96-9934377d8d81	SINE	45502579	305266732	128605	815310	0.0028263233167509032	0.002670811832846561
1121	LUAD	23d77176-dfed-4bee-ac96-9934377d8d81	SVA	513537	350255774	1345	942570	0.0026190907373762748	0.0026910905400234744
1122	LUAD	23d86395-9e20-4cf9-bf7e-f76544a1f772	DNA_transposons	11364604	339404707	31306	917734	0.002754693432344849	0.0027039518930419546
1123	LUAD	23d86395-9e20-4cf9-bf7e-f76544a1f772	LINE	74087089	276682222	206681	742359	0.0027897033449377395	0.0026830744477684583
1124	LUAD	23d86395-9e20-4cf9-bf7e-f76544a1f772	LTR	31965907	318803404	87204	861836	0.002728031461769566	0.002703346291747876
1125	LUAD	23d86395-9e20-4cf9-bf7e-f76544a1f772	RC_transposons	49644	350719667	130	948910	0.002618644750624446	0.002705608180222183
1126	LUAD	23d86395-9e20-4cf9-bf7e-f76544a1f772	SINE	45502579	305266732	129325	819715	0.002842146595690763	0.002685241836309893
1127	LUAD	23d86395-9e20-4cf9-bf7e-f76544a1f772	SVA	513537	350255774	1350	947690	0.002628827134169495	0.002705708428949411
1128	LUAD	2bde43e2-fd4e-413e-adc7-c50bca75d358	DNA_transposons	11364604	339404707	31470	922686	0.0027691242035358206	0.002718542144437614
1129	LUAD	2bde43e2-fd4e-413e-adc7-c50bca75d358	LINE	74087089	276682222	207841	746315	0.0028053605939356045	0.0026973724390575407
1130	LUAD	2bde43e2-fd4e-413e-adc7-c50bca75d358	LTR	31965907	318803404	87740	866416	0.0027447993263572967	0.002717712512254104
1131	LUAD	2bde43e2-fd4e-413e-adc7-c50bca75d358	RC_transposons	49644	350719667	130	954026	0.002618644750624446	0.002720195329108818
1132	LUAD	2bde43e2-fd4e-413e-adc7-c50bca75d358	SINE	45502579	305266732	129949	824207	0.002855860104105308	0.0026999568364364053
1133	LUAD	2bde43e2-fd4e-413e-adc7-c50bca75d358	SVA	513537	350255774	1354	952802	0.0026366162516040714	0.002720303477423901
1134	LUAD	309f5324-5608-4f62-b744-5ab268b70927	DNA_transposons	11364604	339404707	31481	923102	0.0027700921211157026	0.002719767819837572
1135	LUAD	309f5324-5608-4f62-b744-5ab268b70927	LINE	74087089	276682222	207936	746647	0.002806642868638016	0.0026985723715924185
1136	LUAD	309f5324-5608-4f62-b744-5ab268b70927	LTR	31965907	318803404	87772	866811	0.002745800392899848	0.002718951520354532
1137	LUAD	309f5324-5608-4f62-b744-5ab268b70927	RC_transposons	49644	350719667	130	954453	0.002618644750624446	0.002721412825702757
1138	LUAD	309f5324-5608-4f62-b744-5ab268b70927	SINE	45502579	305266732	130004	824579	0.002857068826802103	0.0027011754428582805
1139	LUAD	309f5324-5608-4f62-b744-5ab268b70927	SVA	513537	350255774	1355	953228	0.0026385635309627157	0.002721519731463442
1140	LUAD	37d0cf1b-1743-4852-8073-372b16b5c17d	DNA_transposons	11364604	339404707	31511	924033	0.0027727318963335634	0.0027225108578119986
1141	LUAD	37d0cf1b-1743-4852-8073-372b16b5c17d	LINE	74087089	276682222	208155	747389	0.0028095988492677854	0.002701254148522777
1142	LUAD	37d0cf1b-1743-4852-8073-372b16b5c17d	LTR	31965907	318803404	87847	867697	0.002748146642608952	0.002721730662574732
1143	LUAD	37d0cf1b-1743-4852-8073-372b16b5c17d	RC_transposons	49644	350719667	130	955414	0.002618644750624446	0.0027241529058591404
1144	LUAD	37d0cf1b-1743-4852-8073-372b16b5c17d	SINE	45502579	305266732	130146	825398	0.002860189529037464	0.002703858342480634
